id_name,category,price_sar,old_price,sellable_online,link,other_colors,description,designer,dimensions
90305803_VITTSJÖ,Bookcases & shelving units,245,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-90305803/,No,"Shelving unit,          100x93 cm",Johan Kroon,36x93x100
263850_BILLY,Bookcases & shelving units,185,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-00263850/,Yes,"Bookcase,          80x28x202 cm",Gillis Lundgren,28x202x80
50263838_BILLY,Bookcases & shelving units,145,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-50263838/,Yes,"Bookcase,          40x28x202 cm","502.638.38 Shallow shelves help you to use small wall spaces effectively by accommodating small items in a minimum of space.Adjustable shelves; adapt space between shelves according to your needs.A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.This furniture must be fixed to the wall with the enclosed wall fastener.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.Min. ceiling height required: 205 cm.1 fixed shelf and 4 adjustable shelves included.May be completed with BILLY corner fitting to form a stable corner unit.May be completed with BILLY height extension unit in the same width for added storage vertically.May be completed with doors; available in different colours and designs.",28x202x40
30419973_JONAXEL,Bookcases & shelving units,75,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-white-30419973/,Yes,"Shelving unit,          25x51x70 cm",IKEA of Sweden,51x70x25
19222299_KALLAX,Bookcases & shelving units,450,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-desk-combination-white-stained-oak-effect-white-s19222299/,Yes,"Desk combination,          77x147x159 cm",IKEA of Sweden/Tord Björklund,159x147x77
275848_KALLAX,Bookcases & shelving units,195,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-00275848/,Yes,"Shelving unit,          42x147 cm",Tord Björklund,39x147x42
50214678_VITTSJÖ,Bookcases & shelving units,225,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-50214678/,No,"Shelving unit,          51x175 cm",Johan Kroon,36x175x51
39031411_HEJNE,Bookcases & shelving units,165,No old price,TRUE,https://www.ikea.com/sa/en/p/hejne-1-section-softwood-s39031411/,Yes,"1 section,          78x31x171 cm",IKEA of Sweden,31x171x78
40415465_LOMMARP,Bookcases & shelving units,476,SR 595,TRUE,https://www.ikea.com/sa/en/p/lommarp-bookcase-dark-blue-green-40415465/,No,"Bookcase,          65x199 cm",Francis Cayouette,34x199x65
40033763_IVAR,Bookcases & shelving units,295,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cabinet-pine-40033763/,No,"Cabinet,          80x30x83 cm",IKEA of Sweden,30x83x80
50339292_FJÄLLBO,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-50339292/,No,"Shelving unit,          100x95 cm",Johan Kroon,36x95x100
59278307_KALLAX,Bookcases & shelving units,500,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59278307/,Yes,"Shelving unit with 4 inserts,          77x147 cm",Tord Björklund,39x147x77
80263832_BILLY,Bookcases & shelving units,95,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-80263832/,Yes,"Bookcase,          40x28x106 cm",Gillis Lundgren,28x106x40
19189030_EKET,Bookcases & shelving units,656,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,"Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35x210x80
69155853_BILLY,Bookcases & shelving units,1510,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-brown-ash-veneer-s69155853/,Yes,"Bookcase,          215/135x28x237 cm",Gillis Lundgren/IKEA of Sweden,28x237x280
30334605_EKET,Bookcases & shelving units,220,SR 275,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-w-2-doors-and-2-shelves-white-30334605/,Yes,"Cabinet w 2 doors and 2 shelves,          70x25x70 cm",Jon Karlsson,25x70x70
40277143_GNEDBY,Bookcases & shelving units,125,No old price,TRUE,https://www.ikea.com/sa/en/p/gnedby-shelving-unit-white-40277143/,Yes,"Shelving unit,          202 cm",IKEA of Sweden,17x202x20
319135_IVAR,Bookcases & shelving units,570,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-storage-unit-with-foldable-table-pine-00319135/,No,"Storage unit with foldable table,          80x30-104x155 cm",IKEA of Sweden,30x155x80
79286434_EKET,Bookcases & shelving units,620,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-golden-brown-s79286434/,Yes,"Cabinet combination with legs,          140x35x80 cm",Jon Karlsson,35x80x140
69281804_BILLY / OXBERG,Bookcases & shelving units,915,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-doors-white-s69281804/,Yes,"Bookcase with glass-doors,          120x30x202 cm",Gillis Lundgren,30x202x120
10261129_FINNBY,Bookcases & shelving units,149,No old price,TRUE,https://www.ikea.com/sa/en/p/finnby-bookcase-black-10261129/,No,"Bookcase,          60x180 cm",IKEA of Sweden,24x180x60
20213312_VITTSJÖ,Bookcases & shelving units,395,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-20213312/,No,"Shelving unit,          100x175 cm",Johan Kroon,36x175x100
29281066_BILLY / OXBERG,Bookcases & shelving units,385,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/,Yes,"Bookcase with doors,          80x30x202 cm",Gillis Lundgren,30x202x80
30381593_IVAR,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-white-30381593/,No,"Cabinet with doors,          80x83 cm",Sarah Fager,30x83x80
90344456_VILTO,Bookcases & shelving units,275,No old price,TRUE,https://www.ikea.com/sa/en/p/vilto-shelving-unit-birch-90344456/,No,"Shelving unit,          46x150 cm",Maja Ganszyniec,26x150x46
30263844_BILLY,Bookcases & shelving units,115,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-30263844/,Yes,"Bookcase,          80x28x106 cm",Gillis Lundgren,28x106x80
70301542_KALLAX,Bookcases & shelving units,725,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-70301542/,Yes,"Shelving unit,          182x182 cm",IKEA of Sweden,39x182x182
69017828_BILLY / OXBERG,Bookcases & shelving units,575,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69017828/,Yes,"Bookcase,          80x30x202 cm",Gillis Lundgren,30x202x80
19286390_EKET,Bookcases & shelving units,400,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-storage-combination-light-grey-dark-grey-red-s19286390/,Yes,"Wall-mounted storage combination,          70x25x175 cm",Jon Karlsson/IKEA of Sweden,25x175x70
9305087_JONAXEL,Bookcases & shelving units,135,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelf-s09305087/,No,"Frame/wire baskets/top shelf,          25x51x70 cm",IKEA of Sweden,51x70x25
79302721_BESTÅ,Bookcases & shelving units,920,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,Yes,"Storage combination with doors,          120x42x74 cm",IKEA of Sweden/Carl Öjerstam,42x74x120
70342199_FJÄLLBO,Bookcases & shelving units,295,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70342199/,No,"Shelving unit,          51x136 cm",Johan Kroon,36x136x51
60413502_HEMNES,Bookcases & shelving units,796,SR 995,TRUE,https://www.ikea.com/sa/en/p/hemnes-bookcase-white-stain-light-brown-60413502/,Yes,"Bookcase,          90x197 cm",Carina Bengs,37x197x90
39287398_BILLY / OXBERG,Bookcases & shelving units,340,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-door-white-glass-s39287398/,Yes,"Bookcase with glass door,          40x30x202 cm","392.873.98 Glass doors keep your favourite items free from dust but still visible.Adjustable shelves; adapt space between shelves according to your needs.Adjustable hinges allow you to adjust the door horizontally and vertically.This furniture must be fixed to the wall with the enclosed wall fastener.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.Min. ceiling height required: 205 cm.1 fixed shelf and 4 adjustable shelves included.May be completed with BILLY height extension unit in the same width for added storage vertically.",30x202x40
39278290_KALLAX,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-2-inserts-black-brown-s39278290/,Yes,"Shelving unit with 2 inserts,          42x147 cm",Tord Björklund,39x147x42
99291745_HYLLIS,Bookcases & shelving units,84,No old price,TRUE,https://www.ikea.com/sa/en/p/hyllis-shelving-unit-with-cover-transparent-s99291745/,No,"Shelving unit with cover,          60x27x140 cm",IKEA of Sweden,27x140x60
49280042_BILLY / OXBERG,Bookcases & shelving units,315,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s49280042/,Yes,"Bookcase with doors,          80x30x106 cm",Gillis Lundgren,30x106x80
90301555_KALLAX,Bookcases & shelving units,115,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-90301555/,No,"Shelving unit,          77x42 cm",IKEA of Sweden,39x42x77
70302283_BRUSALI,Bookcases & shelving units,237,SR 395,TRUE,https://www.ikea.com/sa/en/p/brusali-bookcase-brown-70302283/,No,"Bookcase,          67x190 cm",IKEA of Sweden,33x190x67
9197436_KALLAX,Bookcases & shelving units,450,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-white-s09197436/,No,"Shelving unit with doors,          77x147 cm",Tord Björklund,39x147x77
99286838_BESTÅ / EKET,Bookcases & shelving units,1719,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-light-grey-dark-grey-golden-brown-s99286838/,Yes,"Cabinet combination for TV,          210x40x220 cm",Jon Karlsson/IKEA of Sweden,40x220x210
20417205_STUK,Bookcases & shelving units,35,No old price,TRUE,https://www.ikea.com/sa/en/p/stuk-storage-case-pink-20417205/,No,"Storage case,          55x51x18 cm",IKEA of Sweden,51x18x55
60419962_JONAXEL,Bookcases & shelving units,15,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-wire-basket-white-60419962/,Yes,"Wire basket,          25x51x15 cm",IKEA of Sweden,51x15x25
20409936_KALLAX,Bookcases & shelving units,395,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-20409936/,Yes,"Shelving unit,          112x147 cm","204.099.36 Choose whether you want to place it vertically or horizontally and use it as a shelf or sideboard.This furniture must be fixed to the wall with the enclosed wall fastener.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.Two persons are needed for the assembly of this furniture.May be completed with KALLAX insert, sold separately.",39x147x112
90301225_BRIMNES,Bookcases & shelving units,445,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-bookcase-white-90301225/,Yes,"Bookcase,          60x190 cm",K Hagberg/M Hagberg,35x190x60
60364295_OLAUS,Bookcases & shelving units,145,No old price,TRUE,https://www.ikea.com/sa/en/p/olaus-shelving-unit-galvanised-60364295/,No,"Shelving unit,          92x36x94 cm",IKEA of Sweden,36x94x92
9017826_BILLY,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-s09017826/,Yes,"Bookcase,          240x28x106 cm",Gillis Lundgren,28x106x240
69251345_IVAR,Bookcases & shelving units,420,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-shelving-unit-pine-s69251345/,No,"Shelving unit,          89x50x179 cm",IKEA of Sweden,50x179x89
79306875_EKET,Bookcases & shelving units,250,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-stained-oak-effect-s79306875/,Yes,"Cabinet combination with feet,          70x35x72 cm",IKEA of Sweden/Jon Karlsson,35x72x70
30409295_KOLBJÖRN,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-30409295/,No,"Cabinet in/outdoor,          80x81 cm",IKEA of Sweden,35x81x80
60295706_MOSTORP,Bookcases & shelving units,417,SR 695,TRUE,https://www.ikea.com/sa/en/p/mostorp-wall-shelf-beige-high-gloss-beige-60295706/,Yes,"Wall shelf,          160x27 cm","602.957.06 With a media shelf you can make the most of the wall area, while freeing up space on the floor.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",27x27x160
80385616_BILLY,Bookcases & shelving units,516,SR 645,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-with-glass-doors-dark-red-80385616/,Yes,"Bookcase with glass-doors,          80x30x202 cm",Gillis Lundgren,30x202x80
69281776_BILLY,Bookcases & shelving units,585,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-with-panel-glass-doors-white-s69281776/,Yes,"Bookcase with panel/glass doors,          80x30x202 cm",Gillis Lundgren,30x202x80
70339291_FJÄLLBO,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70339291/,No,"Shelving unit,          100x136 cm",Johan Kroon,36x136x100
20345633_KOLBJÖRN,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-20345633/,No,"Cabinet in/outdoor,          90x161 cm",IKEA of Sweden,35x161x90
89248205_IVAR,Bookcases & shelving units,440,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-pine-white-s89248205/,No,"Cabinet with doors,          89x30x124 cm",Sarah Fager/IKEA of Sweden,30x124x89
99294560_VITTSJÖ,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s99294560/,No,"TV storage combination,          202x36x175 cm",Johan Kroon,36x175x202
29276531_ALGOT,Bookcases & shelving units,509,SR 649,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s29276531/,No,"Wall upright/shelves/drying rack,          132x41x199 cm",Francis Cayouette,41x199x132
79017837_BILLY,Bookcases & shelving units,370,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-s79017837/,Yes,"Bookcase,          160x28x202 cm",Gillis Lundgren,28x202x160
79305098_JONAXEL,Bookcases & shelving units,180,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelf-s79305098/,No,"Frame/wire baskets/top shelf,          50x51x70 cm",IKEA of Sweden,51x70x50
79278250_KALLAX,Bookcases & shelving units,595,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s79278250/,Yes,"Shelving unit with 4 inserts,          147x112 cm",Tord Björklund,39x112x147
39903791_ALGOT,Bookcases & shelving units,196,SR 232,TRUE,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s39903791/,No,"Wall upright/shelves,          86x41x85 cm",Francis Cayouette,41x85x86
89286382_EKET,Bookcases & shelving units,640,SR 750,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-white-stained-oak-effect-s89286382/,Yes,"Wall-mounted cabinet combination,          175x25x70 cm",Jon Karlsson/IKEA of Sweden,25x70x175
10275862_KALLAX,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-10275862/,Yes,"Shelving unit,          147x147 cm",Tord Björklund,39x147x147
69190861_EKET,Bookcases & shelving units,435,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s69190861/,Yes,"Cabinet combination with feet,          105x35x107 cm",Jon Karlsson/IKEA of Sweden,35x107x105
9189484_EKET,Bookcases & shelving units,978,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s09189484/,Yes,"Wall-mounted cabinet combination,          105x35x70 cm",IKEA of Sweden/Jon Karlsson,35x70x105
10218517_ALGOT,Bookcases & shelving units,18,SR 30,TRUE,https://www.ikea.com/sa/en/p/algot-mesh-basket-white-10218517/,Yes,"Mesh basket,          38x60x14 cm",Francis Cayouette,60x14x38
9279050_OLAUS,Bookcases & shelving units,772,SR 892,TRUE,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s09279050/,No,"2 shelf sections,          197x36x181 cm",IKEA of Sweden,36x181x197
79278269_KALLAX,Bookcases & shelving units,215,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-black-brown-s79278269/,Yes,"Shelving unit with doors,          77x77 cm",Tord Björklund,39x77x77
99277122_BILLY / BOTTNA,Bookcases & shelving units,140,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s99277122/,Yes,"Bookcase with display shelf,          40x28x106 cm",K Hagberg/M Hagberg/Gillis Lundgren,28x106x40
19046442_LIATORP,Bookcases & shelving units,4335,No old price,TRUE,https://www.ikea.com/sa/en/p/liatorp-storage-combination-with-doors-white-s19046442/,No,"Storage combination with doors,          276x214 cm",Carina Bengs,38x214x276
69285939_HYLLIS,Bookcases & shelving units,51,No old price,TRUE,https://www.ikea.com/sa/en/p/hyllis-shelving-unit-with-cover-transparent-s69285939/,No,"Shelving unit with cover,          60x27x74 cm",IKEA of Sweden,27x74x60
59902658_VITTSJÖ,Bookcases & shelving units,620,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s59902658/,No,"Storage combination,          151x36x175 cm",Johan Kroon,36x175x151
29286417_EKET,Bookcases & shelving units,265,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-dark-grey-golden-brown-s29286417/,Yes,"Cabinet combination with legs,          35x35x80 cm",Jon Karlsson/IKEA of Sweden,35x80x35
40450350_KOLBJÖRN,Bookcases & shelving units,225,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-green-40450350/,No,"Shelving unit in/outdoor,          80x81 cm",IKEA of Sweden,35x81x80
39285827_EKET,Bookcases & shelving units,80,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-dark-grey-s39285827/,Yes,"Wall-mounted shelving unit,          35x25x35 cm",IKEA of Sweden/Jon Karlsson,25x35x35
89248314_IVAR,Bookcases & shelving units,275,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-1-section-shelves-pine-s89248314/,No,"1 section/shelves,          89x30x179 cm",IKEA of Sweden,30x179x89
334536_EKET,Bookcases & shelving units,235,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-with-4-compartments-dark-grey-00334536/,Yes,"Cabinet with 4 compartments,          70x35x70 cm",Jon Karlsson,35x70x70
49189199_EKET,Bookcases & shelving units,347,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s49189199/,Yes,"Cabinet combination with feet,          70x25x72 cm",IKEA of Sweden/Jon Karlsson,25x72x70
9294526_VITTSJÖ,Bookcases & shelving units,490,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s09294526/,No,"Storage combination,          200x36x93 cm",Johan Kroon,36x93x200
59206004_BESTÅ,Bookcases & shelving units,1235,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-grey-stained-walnut-effect-kallviken-dark-grey-concrete-effect-s59206004/,Yes,"Storage combination with doors,          180x40x74 cm",IKEA of Sweden,40x74x180
99017445_KALLAX,Bookcases & shelving units,350,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-black-brown-s99017445/,Yes,"Shelving unit with doors,          77x147 cm",Tord Björklund,39x147x77
40309573_STUK,Bookcases & shelving units,35,No old price,TRUE,https://www.ikea.com/sa/en/p/stuk-storage-case-white-grey-40309573/,No,"Storage case,          55x51x18 cm",IKEA of Sweden,51x18x55
49046978_HEJNE,Bookcases & shelving units,705,No old price,TRUE,https://www.ikea.com/sa/en/p/hejne-4-sections-shelves-softwood-s49046978/,No,"4 sections/shelves,          307x50x171 cm",IKEA of Sweden,50x171x307
